"","uid","memory","expectation","target","Test_T1_suspectIdentified","confidence_rating","justification_justification","demographics_age","demographics_gender","demographics_country","CID","Miss","TPFoilID","CR","TAFoilID"
"189",4789985387479040,"S","H","P","F147",25,"The person I clicked was the one I saw in my mind's eye when thinking of the video.",55,"male","USA",0,0,1,0,0
"190",4790332558409728,"S","H","P","F147",80,"Brunette, with a similar facial structure.",33,"male","USA",0,0,1,0,0
"191",4790721437499392,"W","H","P","Silhouette",90,"I was focused on her eyes, nose, and skintone. I didn't see anyone I confidently could match on those variables.",43,"female","USA",0,1,0,0,0
"192",4791216784801792,"W","L","P","F68",50,"I remembered some of her facial features like her chin and eyebrows. This girl seemed similar and has similar features.",34,"male","USA",1,0,0,0,0
"193",4791574256943104,"S","H","A","F50",70,"I thought the face looked like the one I saw",49,"female","USA",0,0,0,0,1
"194",4793189030428672,"W","H","P","F34",20,"She seemed familiar and seemed most similar to the person I remember from the first video.",61,"female","USA",0,0,1,0,0
"195",4793439480709120,"W","L","P","Silhouette",35,"This answer was based mostly on gut feeling, no one looked like the person from the original video.",21,"male","USA",0,1,0,0,0
"196",4794169289605120,"W","L","A","F176",50,"Young women in 20s and has brown hair.",29,"female","USA",0,0,0,0,1
"197",4794847290458112,"S","H","A","F147",75,"I just feel like she looks like the person I saw in the original video.",49,"male","USA",0,0,0,0,1
"198",4795874928492544,"W","L","P","Silhouette",80,"I noticed that the girl in the video had black hair, but in this situation I didn't see a face that looked like the one I thought I saw earlier.   She was definitely a young, white female, but none of the pictures in the line up looked like her to me.",40,"male","USA",0,1,0,0,0
"199",4796689965645824,"S","H","A","F34",50,"based on shape of face",59,"female","USA",0,0,0,0,1
"200",4796922028097536,"S","L","P","F68",70,"Her facial structure appeared similar to the one from the original video in my opinion",21,"male","USA",1,0,0,0,0
"201",4798664794963968,"W","H","A","F34",70,"I tried to compare the shape of the nose, eyes, and mouth to what I remembered. The hairstyles seemed different, so I tried to mentally cut that out.",49,"male","USA",0,0,0,0,1
"202",4800176086581248,"S","H","P","F50",20,"I tried to remember the original face as much as possible. I remember she was a brunette, but I didn't remember much else about her features. I had to make a guess.",30,"female","USA",0,0,1,0,0
"203",4800606975819776,"S","L","P","F147",60,"If my memory serves me right she resembles the person in the video the most.",58,"female","USA",0,0,1,0,0
"204",4800835951263744,"S","L","P","F68",70,"The hair looks a little different but the facial features (eyebrows, eyes, nose, mouth) seem similar to what I recall.",46,"male","USA",1,0,0,0,0
"205",4803387161837568,"W","L","A","F147",50,"Looked like the same skin coloring and features",30,"female","USA",0,0,0,0,1
"206",4803715139633152,"W","L","P","F68",80,"I just went based off of my memory. ",26,"male","USA",1,0,0,0,0
"207",4804648405827584,"W","L","P","Silhouette",30,"I tried to remember exactly how the girl looked and pick from the lineup the one I thought might be her.",61,"female","USA",0,1,0,0,0
"208",4805479700103168,"W","H","P","F134",70,"I knew the girl had long brown hair and was white with a medium complexion.",57,"female","USA",0,0,1,0,0
"209",4805776187064320,"S","H","P","F68",50,"I went with my gut and didn't want to take too long studying all of the faces because I feel I would have been even more unsure of my choice. I tried my best to remember the face of the female in the original video. ",35,"female","USA",1,0,0,0,0
"210",4806533175050240,"S","L","P","F68",65,"The woman in the original video looked like someone I know personally, so I tried to remember which physical attributes made me think that when looking at the lineup. The woman I chose from the lineup has those physical attributes.",29,"female","USA",1,0,0,0,0
"211",4808346641104896,"W","L","P","Silhouette",90,"None of the photos gave me that ah ha moment of, ""that's her.""",64,"male","USA",0,1,0,0,0
"212",4809577367339008,"S","L","A","F147",40,"Just looks familiar from what I remember.",38,"male","USA",0,0,0,0,1
"213",4811605984411648,"S","L","P","F50",65,"I have tried my best to remember what she look like.",52,"male","USA",0,0,1,0,0
"214",4812954872578048,"S","L","A","F147",50,"She looked similar to the person- but I am not 100% sure that it is the same girl.",31,"female","USA",0,0,0,0,1
"215",4813661210148864,"W","L","P","F68",30,"I tried to remember the individual's facial features from the first video. Like her forehead shape and her eyes. ",31,"male","USA",1,0,0,0,0
"216",4815696890429440,"W","H","P","F147",80,"Well, I feel like her face shape was the closest, and her hair, too. She might not be from the first clip, but she's the closest of the batch, so I'm taking my chances knowing there's an 80% chance she's in there. it's just an odds game.",33,"male","USA",0,0,1,0,0
"217",4817915828240384,"W","H","A","Silhouette",0,"The face just doesn't look like I seen them",60,"female","USA",0,0,0,1,0
"218",4818734237614080,"W","L","A","F34",92,"She appeared to be the girl from the video.",38,"female","USA",0,0,0,0,1
"219",4819050035150848,"W","H","P","F147",40,"She just looked the most familiar. The way she held her mouth seemed to be like the girl from the video",27,"female","USA",0,0,1,0,0
"220",4819465506127872,"S","H","P","F68",90,"I just recognized her. I remember her face and hair was similar.",35,"male","USA",1,0,0,0,0
"221",4820362969743360,"S","H","P","F88",10,"I thought I recognised her face--it was mostly a gut decision.",29,"female","USA",0,0,1,0,0
"222",4820799311577088,"W","L","A","Silhouette",75,"i will decision what the video going on",30,"male","USA",0,0,0,1,0
"223",4821179013529600,"S","L","P","F68",95,"When she looked up at the camera this face was the one that I saw",19,"male","USA",1,0,0,0,0
"224",4821643188764672,"S","H","A","F147",68,"Her face looked familiar to me. Her hair color and style seemed the same,as did most of the others in the ""line up"", but she just seemed to me to be the original young woman.",67,"female","USA",0,0,0,0,1
"225",4822350331641856,"S","H","P","F147",65,"I looked at things like hair style, skin tones and distinct facial features.",28,"male","USA",0,0,1,0,0
"226",4822461245816832,"S","L","A","Silhouette",60,"There wasn't anyone that I could say I was 100% confident about. There were a couple that I thought could be here but I couldn't say I was sure.",35,"female","USA",0,0,0,1,0
"227",4823701484732416,"S","L","P","F68",70,"I just let my mind do the talking. There was just something familiar about the one I chose. ",28,"female","USA",1,0,0,0,0
"228",4825053929668608,"S","H","P","F68",40,"I tried to remember her features the best I could and went with the person that matched them best",39,"female","USA",1,0,0,0,0
"229",4825420344066048,"W","H","P","F147",90,"I kept in mind that there was a high chance the person was in the lineup (80%) and narrowed the faces down from there based on my memory.",29,"male","USA",0,0,1,0,0
"230",4825516930498560,"W","L","A","Silhouette",80,"no one looked familiar",29,"female","USA",0,0,0,1,0
"231",4826565221285888,"W","L","P","Silhouette",95,"SHe had a thinner face.",42,"female","USA",0,1,0,0,0
"232",4827285383282688,"W","L","P","F68",50,"I tried to use my memory and she looked like the woman in the beginning ",53,"male","USA",1,0,0,0,0
"233",4827814922551296,"W","L","P","Silhouette",98,"I thought about the shape of the face from the actor in the original video. I also took into account the complexion of that person. I noticed only two people that remotely fit that description. One of the two in the lineup seemed to have a dimple in their chin which I didn't recall from the original actor. The other option clearly was not the same person as other facial features determined.",39,"male","USA",0,1,0,0,0
"234",4828196990091264,"S","H","P","F68",55,"She had long dark hair and her face looks very simliar",36,"female","USA",1,0,0,0,0
"235",4828279919869952,"S","L","P","Silhouette",70,"From trying to remember the original video, I didn't see any one in the line up that felt like a match in the line up even though some people looked similiar",32,"male","USA",0,1,0,0,0
"236",4829048719015936,"W","L","P","F68",100,"by their facial features and their hairstyle. ",34,"male","USA",1,0,0,0,0
"237",4829179061207040,"S","H","P","F68",70,"she just looked really familiar and had a similar expression. also I remembered that it said her hair might be different so I focused on the face.",36,"female","USA",1,0,0,0,0
"238",4829436809576448,"S","H","P","F147",75,"I remembered the shape of her nose.",26,"female","USA",0,0,1,0,0
"239",4829987303587840,"W","H","P","F68",75,"I remember she was somewhat between a thin and medium build type. I eliminate the faces of those who didn't match that range.",45,"male","USA",1,0,0,0,0
"240",4830643913490432,"S","H","P","F68",40,"I went with my gut. It was a very short clip of her walking away and I was more looking at her tshirt to see what it said honestly. ",35,"female","USA",1,0,0,0,0
"241",4831659186716672,"S","H","P","F147",50,"I tried to remember the face, but  my option seems like its her.",22,"male","USA",0,0,1,0,0
"242",4832402484494336,"W","H","P","F177",90,"I thought that her face and hair looked alike. I am almost sure it is her.",34,"male","USA",0,0,1,0,0
"243",4833649501405184,"W","L","P","F147",65,"I tried my best to recall the face from the original video and this person seems to fit the description of what I recall. Her facial features primarily as the hair could have changed.",39,"male","USA",0,0,1,0,0
"244",4833935922036736,"S","H","A","F147",95,"She looked very similar to who I thought I saw so I picked her.",28,"female","USA",0,0,0,0,1
"245",4837434911096832,"W","H","P","F176",50,"I was trying to remember the features and the color of her complexion in making my decision.",34,"male","USA",0,0,1,0,0
"246",4837821323935744,"S","L","A","Silhouette",90,"I was thinking about what her face looked like and I didn't see it here.",47,"female","USA",0,0,0,1,0
"247",4839551138791424,"W","L","P","F34",50,"she has a pointed noise just like the person in the original video and so i think she may be the one.",35,"female","USA",0,0,1,0,0
"248",4840048734240768,"S","L","A","Silhouette",80,"A few of the faces seemed similar to the person in the original video, but none were strong enough to conclude that it was a match. ",39,"male","USA",0,0,0,1,0
"249",4842011936948224,"W","L","P","F68",85,"Her hair is lighter, but her face is the same",55,"female","USA",1,0,0,0,0
"250",4842493996695552,"W","L","P","F147",99,"I reviewed the lineup and compared the images to the mental picture regarding the person's hair color and length, and facial features.",34,"male","USA",0,0,1,0,0
